OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
6	1.09	2026 05 28 08:18:08	E:\	6.EMObs
7	1.09	2026 05 28 08:18:08	F:\	7.EMObs
9	1.09	2026 05 28 08:18:08	F:\	9.EMObs
10	1.09	2026 05 28 08:18:08	E:\	10.EMObs
11	1.09	2026 05 28 08:18:08	E:\	11.EMObs
1	1.09	2026 05 28 08:18:08	F:\	1.EMObs
2	1.09	2026 05 28 08:18:08	G:\	2.EMObs
3	1.09	2026 05 28 08:18:08	E:\	3.EMObs
4	1.09	2026 05 28 08:18:08	E:\	4.EMObs
5	1.09	2026 05 28 08:18:08	E:\	5.EMObs
15	1.09	2026 05 28 08:18:08	D:\	15.EMObs
16	1.09	2026 05 28 08:18:08	E:\	16.EMObs
17	1.09	2026 05 28 08:18:08	E:\	17.EMObs
18	1.09	2026 05 28 08:18:08	E:\	18.EMObs
12	1.09	2026 05 28 08:18:08	E:\	12.EMObs
13	1.09	2026 05 28 08:18:08	E:\	13.EMObs
14	1.09	2026 05 28 08:18:08	D:\	14.EMObs
52	1.09	2026 05 28 08:18:08	F:\	52.EMObs
53	1.09	2026 05 28 08:18:08	E:\	53.EMObs
54	1.09	2026 05 28 08:18:08	E:\	54.EMObs
55	1.09	2026 05 28 08:18:08	E:\	55.EMObs
19	1.09	2026 05 28 08:18:08	D:\	19.EMObs
20	1.09	2026 05 28 08:18:08	E:\	20.EMObs
22	1.09	2026 05 28 08:18:08	E:\	22.EMObs
23	1.09	2026 05 28 08:18:08	E:\	23.EMObs
24	1.09	2026 05 28 08:18:08	G:\	24.EMObs
25	1.09	2026 05 28 08:18:08	E:\	25.EMObs
26	1.09	2026 05 28 08:18:08	E:\	26.EMObs
27	1.09	2026 05 28 08:18:08	E:\	27.EMObs
28	1.09	2026 05 28 08:18:08	E:\	28.EMObs
29	1.09	2026 05 28 08:18:08	E:\	29.EMObs
30	1.09	2026 05 28 08:18:08	E:\	30.EMObs
31	1.09	2026 05 28 08:18:08	D:\	31.EMObs
32	1.09	2026 05 28 08:18:08	E:\	32.EMObs
33	1.09	2026 05 28 08:18:08	F:\	33.EMObs
34	1.09	2026 05 28 08:18:08	F:\	34.EMObs
35	1.09	2026 05 28 08:18:08	F:\	35.EMObs
36	1.09	2026 05 28 08:18:08	E:\	36.EMObs
37	1.09	2026 05 28 08:18:08	E:\	37.EMObs
38	1.09	2026 05 28 08:18:08	E:\	38.EMObs
39	1.09	2026 05 28 08:18:08	E:\	39.EMObs
40	1.09	2026 05 28 08:18:08	E:\	40.EMObs
41	1.09	2026 05 28 08:18:08	E:\	41.EMObs
42	1.09	2026 05 28 08:18:08	D:\	42.EMObs
44	1.09	2026 05 28 08:18:08	E:\	44.EMObs
45	1.09	2026 05 28 08:18:08	E:\	45.EMObs
47	1.09	2026 05 28 08:18:08	E:\	47.EMObs
48	1.09	2026 05 28 08:18:08	E:\	48.EMObs
49	1.09	2026 05 28 08:18:08	E:\	49.EMObs
50	1.09	2026 05 28 08:18:08	F:\	50.EMObs
51	1.09	2026 05 28 08:18:08	E:\	51.EMObs
77	1.09	2026 05 28 08:18:08	E:\	77.EMObs
78	1.09	2026 05 28 08:18:08	D:\	78.EMObs
79	1.09	2026 05 28 08:18:08	E:\	79.EMObs
56	1.09	2026 05 28 08:18:08	F:\	56.EMObs
58	1.09	2026 05 28 08:18:08	E:\	58.EMObs
60	1.09	2026 05 28 08:18:08	E:\	60.EMObs
61	1.09	2026 05 28 08:18:08	E:\	61.EMObs
62	1.09	2026 05 28 08:18:08	E:\	62.EMObs
63	1.09	2026 05 28 08:18:08	E:\	63.EMObs
64	1.09	2026 05 28 08:18:08	E:\	64.EMObs
65	1.09	2026 05 28 08:18:08	E:\	65.EMObs
67	1.09	2026 05 28 08:18:08	G:\	67.EMObs
68	1.09	2026 05 28 08:18:08	F:\	68.EMObs
69	1.09	2026 05 28 08:18:08	E:\	69.EMObs
70	1.09	2026 05 28 08:18:08	E:\	70.EMObs
71	1.09	2026 05 28 08:18:08	F:\	71.EMObs
72	1.09	2026 05 28 08:18:08	E:\	72.EMObs
73	1.09	2026 05 28 08:18:08	E:\	73.EMObs
75	1.09	2026 05 28 08:18:08	E:\	75.EMObs
76	1.09	2026 05 28 08:18:08	E:\	76.EMObs
97	1.09	2026 05 28 08:18:08	E:\	97.EMObs
98	1.09	2026 05 28 08:18:08	F:\	98.EMObs
100	1.09	2026 05 28 08:18:08	E:\	100.EMObs
81	1.09	2026 05 28 08:18:08	E:\	81.EMObs
82	1.09	2026 05 28 08:18:08	E:\	82.EMObs
83	1.09	2026 05 28 08:18:08	F:\	83.EMObs
84	1.09	2026 05 28 08:18:08	E:\	84.EMObs
86	1.09	2026 05 28 08:18:08	E:\	86.EMObs
87	1.09	2026 05 28 08:18:08	E:\	87.EMObs
88	1.09	2026 05 28 08:18:08	E:\	88.EMObs
89	1.09	2026 05 28 08:18:08	E:\	89.EMObs
90	1.09	2026 05 28 08:18:08	E:\	90.EMObs
91	1.09	2026 05 28 08:18:08	E:\	91.EMObs
92	1.09	2026 05 28 08:18:08	E:\	92.EMObs
93	1.09	2026 05 28 08:18:08	F:\	93.EMObs
95	1.09	2026 05 28 08:18:08	E:\	95.EMObs
96	1.09	2026 05 28 08:18:08	E:\	96.EMObs
122	1.09	2026 05 28 08:18:08	D:\	122.EMObs
135	1.09	2026 05 28 08:18:08	D:\	135.EMObs
138	1.09	2026 05 28 08:18:08	F:\	138.EMObs
139	1.09	2026 05 28 08:18:08	F:\	139.EMObs
143	1.09	2026 05 28 08:18:08	D:\	143.EMObs
144	1.09	2026 05 28 08:18:08	D:\	144.EMObs
151	1.09	2026 05 28 08:18:08	F:\	151.EMObs
102	1.09	2026 05 28 08:18:08	E:\	102.EMObs
103	1.09	2026 05 28 08:18:08	E:\	103.EMObs
104	1.09	2026 05 28 08:18:08	E:\	104.EMObs
107	1.09	2026 05 28 08:18:08	E:\	107.EMObs
108	1.09	2026 05 28 08:18:08	D:\	108.EMObs
111	1.09	2026 05 28 08:18:08	E:\	111.EMObs
112	1.09	2026 05 28 08:18:08	E:\	112.EMObs
113	1.09	2026 05 28 08:18:08	F:\	113.EMObs
114	1.09	2026 05 28 08:18:08	F:\	114.EMObs
115	1.09	2026 05 28 08:18:08	E:\	115.EMObs
116	1.09	2026 05 28 08:18:08	E:\	116.EMObs
119	1.09	2026 05 28 08:18:08	D:\	119.EMObs
170	1.09	2026 05 28 08:18:08	I:\	170.EMObs
175	1.09	2026 05 28 08:18:08	D:\	175.EMObs
154	1.09	2026 05 28 08:18:08	F:\	154.EMObs
160	1.09	2026 05 28 08:18:08	D:\	160.EMObs
167	1.09	2026 05 28 08:18:08	F:\	167.EMObs
287	1.09	2026 05 28 08:18:08	D:\	287.EMObs
288	1.09	2026 05 28 08:18:08	F:\	288.EMObs
295	1.09	2026 05 28 08:18:08	F:\	295.EMObs
298	1.09	2026 05 28 08:18:08	D:\	298.EMObs
304	1.09	2026 05 28 08:18:08	D:\	304.EMObs
314	1.09	2026 05 28 08:18:08	F:\	314.EMObs
183	1.09	2026 05 28 08:18:08	D:\	183.EMObs
192	1.09	2026 05 28 08:18:08	D:\	192.EMObs
196	1.09	2026 05 28 08:18:08	D:\	196.EMObs
202	1.09	2026 05 28 08:18:08	D:\	202.EMObs
207	1.09	2026 05 28 08:18:08	E:\	207.EMObs
208	1.09	2026 05 28 08:18:08	D:\	208.EMObs
218	1.09	2026 05 28 08:18:08	F:\	218.EMObs
224	1.09	2026 05 28 08:18:08	E:\	224.EMObs
234	1.09	2026 05 28 08:18:08	F:\	234.EMObs
