OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
6	0	0	1392.42158	722.40803	575.75910	800.66890
6	1	0	782.93601	595.98662	740.77792	656.18729
6	1	1	854.00251	582.74247	823.88959	645.35117
6	2	0	775.70891	526.15385	749.20954	585.15050
6	2	1	875.68381	514.11371	850.38896	579.13043
6	3	0	1456.26098	498.46154	1449.03388	569.49833
6	3	1	1577.91719	499.66555	1580.32622	570.70234
6	4	0	372.19573	570.70234	330.03764	630.90301
6	4	1	497.46550	557.45819	452.89837	616.45485
6	5	0	1512.87327	569.49833	1477.94228	647.75920
6	5	1	1626.09787	564.68227	1605.62108	640.53512
6	6	0	1705.59598	559.86622	1762.20828	638.12709
6	6	1	1775.45797	559.86622	1853.75157	640.53512
6	7	0	945.54580	570.70234	850.38896	632.10702
6	7	1	1049.13425	559.86622	952.77290	626.08696
6	8	0	527.57842	622.47492	469.76161	676.65552
6	8	1	635.98494	592.37458	570.94103	648.96321
6	9	0	101.17942	647.75920	66.24843	705.55184
6	9	1	231.26725	622.47492	189.10916	671.83946
6	10	0	1159.94981	586.35452	1125.01882	654.98328
6	10	1	1247.87955	591.17057	1222.58469	656.18729
6	11	0	988.90841	594.78261	945.54580	664.61538
6	11	1	1067.20201	583.94649	1028.65747	653.77926
6	12	0	654.05270	621.27090	602.25847	677.85953
6	13	0	767.27729	674.24749	711.86951	729.63211
6	14	0	993.72647	647.75920	909.41029	711.57191
6	15	0	902.18319	639.33110	825.09410	706.75585
6	16	0	831.11669	639.33110	773.29987	698.32776
6	17	0	316.78795	647.75920	252.94856	693.51171
6	18	0	455.30740	645.35117	430.01255	700.73579
6	19	0	511.91970	676.65552	462.53450	728.42809
6	20	0	491.44291	720.00000	442.05772	768.16054
6	21	0	473.37516	765.75251	431.21706	809.09699
6	22	0	399.89962	781.40468	313.17440	821.13712
6	23	0	402.30866	682.67559	331.24216	734.44816
6	24	0	257.76662	811.50502	119.24718	841.60535
6	25	0	86.72522	723.61204	19.27227	759.73244
6	26	0	191.51819	741.67224	130.08783	788.62876
6	27	0	254.15307	691.10368	209.58595	740.46823
6	28	0	358.94605	738.06020	325.21957	772.97659
6	29	0	1817.61606	541.80602	1906.75031	618.86288
6	30	0	1663.43789	557.45819	1701.98243	638.12709
6	30	1	1746.54956	558.66221	1804.36637	634.51505
6	31	0	937.11418	532.17391	927.47804	595.98662
6	31	1	1029.86198	505.68562	1028.65747	567.09030
6	32	0	950.36386	556.25418	902.18319	618.86288
6	32	1	1052.74780	547.82609	1006.97616	612.84281
6	33	0	1485.16939	500.86957	1486.37390	569.49833
6	33	1	1582.73526	494.84950	1602.00753	562.27425
6	34	0	1481.55583	523.74582	1515.28231	592.37458
6	34	1	1569.48557	511.70569	1626.09787	576.72241
6	35	0	1659.82434	895.78595	1424.94354	995.71906
6	36	0	1549.00878	994.51505	891.34253	1070.36789
6	37	0	1708.00502	906.62207	1535.75910	1000.53512
6	38	0	381.83187	850.03344	112.02008	887.35786
6	38	1	597.44040	813.91304	358.94605	864.48161
6	39	0	972.04517	822.34114	574.55458	887.35786
6	39	1	1149.10916	1039.06355	735.95985	1073.97993
7	0	0	1249.08407	602.00669	613.09912	567.09030
7	1	0	1386.39900	105.95318	980.47679	78.26087
7	1	1	1583.93977	92.70903	1129.83689	48.16054
7	2	0	1182.83563	43.34448	709.46048	36.12040
7	2	1	1365.92221	27.69231	807.02635	16.85619
7	3	0	923.86449	713.97993	772.09536	700.73579
7	3	1	1084.06524	699.53177	908.20577	692.30769
7	4	0	1611.64366	95.11706	1657.41531	8.42809
7	4	1	1079.24718	186.62207	1047.92974	167.35786
11	0	0	1339.42284	665.81940	623.93977	635.71906
11	1	0	366.17315	375.65217	205.97240	296.18729
11	1	1	557.69134	379.26421	375.80928	313.04348
11	2	0	1234.62986	334.71572	1064.79297	329.89967
11	2	1	1096.11041	364.81605	947.95483	353.97993
11	3	0	301.12923	594.78261	349.30991	502.07358
11	3	1	813.04893	577.92642	863.63864	549.03010
1	0	0	1206.92597	580.33445	525.16939	535.78595
1	1	0	932.29611	870.50167	770.89084	825.95318
1	2	0	691.39272	841.60535	611.89460	771.77258
1	3	0	793.77666	841.60535	667.30238	781.40468
1	4	0	184.29109	432.24080	547.99580	376.79104
2	0	0	1372.63158	800.97996	576.24060	766.10245
2	1	0	1481.55583	273.31104	1500.82811	191.43813
2	1	1	1375.55834	258.86288	1383.98996	178.19398
2	2	0	364.96863	390.10033	7.22710	374.44816
2	2	1	517.94228	369.63211	218.01757	344.34783
2	3	0	1817.61606	362.40803	1673.07403	281.73913
2	3	1	1653.80176	310.63545	1504.44166	233.57860
2	4	0	1010.58971	602.00669	1176.81305	552.64214
2	4	1	1157.54078	644.14716	1335.80928	593.57860
2	5	0	215.60853	477.99331	413.14931	439.46488
2	5	1	390.26349	425.01672	568.53199	390.10033
2	6	0	146.06506	471.08955	502.67156	444.62687
3	0	0	1311.71895	764.54849	596.23588	736.85619
3	1	0	1212.94856	645.35117	1343.03639	588.76254
3	1	1	1304.49184	641.73913	1452.64743	588.76254
3	2	0	838.34379	594.78261	915.43287	535.78595
3	2	1	938.31870	587.55853	1011.79423	528.56187
3	3	0	644.41656	645.35117	698.61982	585.15050
3	3	1	755.23212	647.75920	814.25345	587.55853
3	4	0	1011.79423	774.18060	978.06775	716.38796
3	4	1	868.45671	786.22074	852.79799	724.81605
3	5	0	1323.76412	652.57525	1327.37767	600.80268
3	5	1	1149.10916	675.45151	1150.31368	618.86288
3	6	0	356.53701	567.09030	304.74279	540.60201
3	7	0	990.11292	1013.77926	668.50690	960.80268
