"id","campaignid","sample","family","genus","species","length","range","latitude","longitude","date","time","location","site","depth","observer","successful.count","successful.length","raw.hdd.number","con.hdd.number","commonwealth.zone","state.zone","status"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",144.46541,1849.77934,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",176.07732,1755.00883,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",180.07156,1551.78754,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",117.94691,1213.18193,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",137.5431,1817.01075,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",159.93059,1875.64801,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",146.44481,1782.03412,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",176.78625,1815.74183,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",140.04416,1708.99952,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",140.62078,1713.79052,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",162.24288,1761.94825,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",178.06729,1691.35258,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",164.13215,1720.76721,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",179.05032,1720.06892,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",161.42295,1557.89037,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",157.51338,1646.33285,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",182.34176,1786.79928,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",158.79235,1723.20835,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",199.79082,1825.51895,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",182.934,1677.13288,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",134.76933,1598.78938,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",157.39548,1704.93794,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",167.68597,1738.1989,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",177.73452,1653.52383,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",153.95782,1777.4165,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",182.05064,1775.48249,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",148.89236,1682.85317,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",194.5824,1521.16302,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",187.15133,1650.84975,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",187.17042,1670.57092,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",146.25983,1358.19563,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",145.26021,1348.03444,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",178.71969,1439.0839,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",148.86991,1558.77615,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Carangidae","Pseudocaranx","spp",163.62081,1883.53468,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Paralichthyidae","Pseudorhombus","spp",427.54999,1824.34044,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Platycephalidae","Platycephalus","spp",191.80882,1910.13807,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Platycephalidae","Platycephalus","spp",217.90571,1349.57254,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Sillaginidae","Sillago","spp",260.7336,2568.98944,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Sillaginidae","Sillago","spp",227.73261,1939.20686,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Sillaginidae","Sillago","spp",238.187,1496.07731,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Sillaginidae","Sillago","spp",245.70835,1684.71931,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Sillaginidae","Sillago","spp",261.29173,1893.89899,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Sillaginidae","Sillago","spp",224.22689,1673.39361,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Sillaginidae","Sillago","spp",263.569,1527.44282,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Sillaginidae","Sillago","spp",246.40972,1607.66304,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Sillaginidae","Sillago","spp",268.76587,1794.45847,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Sillaginidae","Sillago","spp",229.04438,1830.23424,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Sillaginidae","Sillago","spp",239.84375,1877.21225,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Sillaginidae","Sillago","spp",250.46017,1409.38796,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Sillaginidae","Sillago","spp",258.991,1848.50052,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Sillaginidae","Sillago","spp",268.92091,1231.88843,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Sillaginidae","Sillago","spp",207.39206,2091.63366,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10001","2014-12_Geographe.Bay_stereoBRUVs","10001","Sillaginidae","Sillago","spp",256.48255,1879.29294,-33.4217,115.3722,"2014-12-14","06:17:00","Geographe Bay","Geographe Bay","15.9","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10005","2014-12_Geographe.Bay_stereoBRUVs","10005","Carangidae","Pseudocaranx","spp",74.12552,1884.74013,-33.4778,115.3694,"2014-12-14","14:03:00","Geographe Bay","Geographe Bay","13.7","Curtin","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10005","2014-12_Geographe.Bay_stereoBRUVs","10005","Carangidae","Pseudocaranx","spp",77.35889,1832.03504,-33.4778,115.3694,"2014-12-14","14:03:00","Geographe Bay","Geographe Bay","13.7","Curtin","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10005","2014-12_Geographe.Bay_stereoBRUVs","10005","Carangidae","Pseudocaranx","spp",80.03954,936.53821,-33.4778,115.3694,"2014-12-14","14:03:00","Geographe Bay","Geographe Bay","13.7","Curtin","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10005","2014-12_Geographe.Bay_stereoBRUVs","10005","Carangidae","Pseudocaranx","spp",79.38413,975.65419,-33.4778,115.3694,"2014-12-14","14:03:00","Geographe Bay","Geographe Bay","13.7","Curtin","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10005","2014-12_Geographe.Bay_stereoBRUVs","10005","Carangidae","Pseudocaranx","spp",83.30298,928.52687,-33.4778,115.3694,"2014-12-14","14:03:00","Geographe Bay","Geographe Bay","13.7","Curtin","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10005","2014-12_Geographe.Bay_stereoBRUVs","10005","Carangidae","Pseudocaranx","spp",78.88091,983.14301,-33.4778,115.3694,"2014-12-14","14:03:00","Geographe Bay","Geographe Bay","13.7","Curtin","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10005","2014-12_Geographe.Bay_stereoBRUVs","10005","Carangidae","Pseudocaranx","spp",79.35303,1012.73365,-33.4778,115.3694,"2014-12-14","14:03:00","Geographe Bay","Geographe Bay","13.7","Curtin","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10005","2014-12_Geographe.Bay_stereoBRUVs","10005","Carangidae","Pseudocaranx","spp",78.38877,924.21405,-33.4778,115.3694,"2014-12-14","14:03:00","Geographe Bay","Geographe Bay","13.7","Curtin","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10005","2014-12_Geographe.Bay_stereoBRUVs","10005","Carangidae","Pseudocaranx","spp",76.79656,949.06669,-33.4778,115.3694,"2014-12-14","14:03:00","Geographe Bay","Geographe Bay","13.7","Curtin","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10005","2014-12_Geographe.Bay_stereoBRUVs","10005","Carangidae","Pseudocaranx","spp",75.96792,898.73087,-33.4778,115.3694,"2014-12-14","14:03:00","Geographe Bay","Geographe Bay","13.7","Curtin","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10005","2014-12_Geographe.Bay_stereoBRUVs","10005","Gerreidae","Parequula","melbournensis",75.55045,1450.85101,-33.4778,115.3694,"2014-12-14","14:03:00","Geographe Bay","Geographe Bay","13.7","Curtin","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10005","2014-12_Geographe.Bay_stereoBRUVs","10005","Gerreidae","Parequula","melbournensis",142.34452,2543.49847,-33.4778,115.3694,"2014-12-14","14:03:00","Geographe Bay","Geographe Bay","13.7","Curtin","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10005","2014-12_Geographe.Bay_stereoBRUVs","10005","Gerreidae","Parequula","melbournensis",115.93117,2029.01866,-33.4778,115.3694,"2014-12-14","14:03:00","Geographe Bay","Geographe Bay","13.7","Curtin","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10005","2014-12_Geographe.Bay_stereoBRUVs","10005","Heterodontidae","Heterodontus","portusjacksoni",490.5945,1902.98509,-33.4778,115.3694,"2014-12-14","14:03:00","Geographe Bay","Geographe Bay","13.7","Curtin","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10005","2014-12_Geographe.Bay_stereoBRUVs","10005","Labridae","Coris","auricularis",248.92665,3451.6826,-33.4778,115.3694,"2014-12-14","14:03:00","Geographe Bay","Geographe Bay","13.7","Curtin","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10005","2014-12_Geographe.Bay_stereoBRUVs","10005","Labridae","Coris","auricularis",322.39446,4185.18171,-33.4778,115.3694,"2014-12-14","14:03:00","Geographe Bay","Geographe Bay","13.7","Curtin","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10005","2014-12_Geographe.Bay_stereoBRUVs","10005","Labridae","Eupetrichthys","angustipes",73.71436,2557.12826,-33.4778,115.3694,"2014-12-14","14:03:00","Geographe Bay","Geographe Bay","13.7","Curtin","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10005","2014-12_Geographe.Bay_stereoBRUVs","10005","Monacanthidae","Scobinichthys","granulatus",157.72827,4121.46299,-33.4778,115.3694,"2014-12-14","14:03:00","Geographe Bay","Geographe Bay","13.7","Curtin","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10005","2014-12_Geographe.Bay_stereoBRUVs","10005","Mullidae","Upeneichthys","vlamingii",211.94816,6049.15649,-33.4778,115.3694,"2014-12-14","14:03:00","Geographe Bay","Geographe Bay","13.7","Curtin","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10005","2014-12_Geographe.Bay_stereoBRUVs","10005","Myliobatidae","Myliobatis","tenuicaudatus",375.2231,2717.94979,-33.4778,115.3694,"2014-12-14","14:03:00","Geographe Bay","Geographe Bay","13.7","Curtin","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.10005","2014-12_Geographe.Bay_stereoBRUVs","10005","Pinguipedidae","Parapercis","haackei",83.79784,1828.73801,-33.4778,115.3694,"2014-12-14","14:03:00","Geographe Bay","Geographe Bay","13.7","Curtin","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.102","2014-12_Geographe.Bay_stereoBRUVs","102","Carangidae","Pseudocaranx","spp",104.34036,1541.7302,-33.5185,115.1196,"2014-12-09","12:39:00","Geographe Bay","Geographe Bay","34.4","Hayley","Yes","Yes","NA","1","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.102","2014-12_Geographe.Bay_stereoBRUVs","102","Carangidae","Pseudocaranx","spp",104.20075,1533.51372,-33.5185,115.1196,"2014-12-09","12:39:00","Geographe Bay","Geographe Bay","34.4","Hayley","Yes","Yes","NA","1","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.102","2014-12_Geographe.Bay_stereoBRUVs","102","Carangidae","Pseudocaranx","spp",106.4011,1497.16531,-33.5185,115.1196,"2014-12-09","12:39:00","Geographe Bay","Geographe Bay","34.4","Hayley","Yes","Yes","NA","1","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.102","2014-12_Geographe.Bay_stereoBRUVs","102","Carangidae","Pseudocaranx","spp",112.48822,1567.5504,-33.5185,115.1196,"2014-12-09","12:39:00","Geographe Bay","Geographe Bay","34.4","Hayley","Yes","Yes","NA","1","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.102","2014-12_Geographe.Bay_stereoBRUVs","102","Carangidae","Pseudocaranx","spp",115.45669,1563.82489,-33.5185,115.1196,"2014-12-09","12:39:00","Geographe Bay","Geographe Bay","34.4","Hayley","Yes","Yes","NA","1","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.102","2014-12_Geographe.Bay_stereoBRUVs","102","Carangidae","Pseudocaranx","spp",119.59322,1608.12779,-33.5185,115.1196,"2014-12-09","12:39:00","Geographe Bay","Geographe Bay","34.4","Hayley","Yes","Yes","NA","1","Multiple Use Zone","NA","Fished"
