OpCode	PeriodIndex	Period	FilenameStart	FrameStart	TimeStart	FilenameEnd	FrameEnd	TimeEnd	HasEnd
20210308_0718-1617	0	60	20210303_0718-1617_TOP_0002.mp4	12669	14.15080	20210303_0718-1617_TOP_0002.mp4	23458	17.15074	1
20210308_0718-1617	1	87	20210303_0718-1617_TOP_0003.mp4	9027	23.60525	20210303_0718-1617_TOP_0003.mp4	19816	26.60519	1
20210308_0718-1617	2	115	20210303_0718-1617_TOP_0004.mp4	7465	33.66363	20210303_0718-1617_TOP_0004.mp4	18254	36.66357	1
20210308_0718-1617	3	95	20210303_0718-1617_TOP_0005.mp4	12584	45.55912	20210303_0718-1617_TOP_0005.mp4	23373	48.55907	1
20210308_0718-1617	4	76	20210303_0718-1617_TOP_0006.mp4	11182	55.64726	20210303_0718-1617_TOP_0006.mp4	21971	58.64720	1
20210308_0718-1617	5	52	20210303_0718-1617_TOP_0007.mp4	7304	65.01273	20210303_0718-1617_TOP_0007.mp4	18093	68.01267	1
20210308_0718-1617	6	79	20210303_0718-1617_TOP_0008.mp4	2330	74.07706	20210303_0718-1617_TOP_0008.mp4	13119	77.07700	1
20210308_0718-1617	7	57	20210303_0718-1617_TOP_0009.mp4	6399	85.64917	20210303_0718-1617_TOP_0009.mp4	17188	88.64912	1
20210308_0718-1617	8	71	20210303_0718-1617_TOP_0010.mp4	14623	98.34380	20210303_0718-1617_TOP_0010.mp4	25412	101.34374	1
20210308_0718-1617	9	62	20210303_0718-1617_TOP_0011.mp4	15820	109.22606	20210303_0718-1617_TOP_0011.mp4	26609	112.22600	1
20210308_0718-1617	10	82	20210303_0718-1617_TOP_0012.mp4	19388	120.68696	20210303_0718-1617_TOP_0012.mp4	30177	123.68690	1
20210308_0718-1617	11	118	20210303_0718-1617_TOP_0013.mp4	36675	136.01560	20210303_0718-1617_TOP_0014.mp4	9670	139.01554	1
20210308_0718-1617	12	230	20210303_0718-1617_TOP_0014.mp4	36387	146.44435	20210303_0718-1617_TOP_0015.mp4	9547	149.44429	1
20210308_0718-1617	13	80	20210303_0718-1617_TOP_0016.mp4	8109	159.58220	20210303_0718-1617_TOP_0016.mp4	18898	162.58214	1
20210308_0718-1617	14	58	20210303_0718-1617_TOP_0017.mp4	3111	168.73885	20210303_0718-1617_TOP_0017.mp4	13900	171.73879	1
20210308_0718-1617	15	99	20210303_0718-1617_TOP_0017.mp4	33629	177.22455	20210303_0718-1617_TOP_0018.mp4	6969	180.22449	1
20210308_0718-1617	16	92	20210303_0718-1617_TOP_0018.mp4	26766	185.72915	20210303_0718-1617_TOP_0019.mp4	69	188.72910	1
20210308_0718-1617	17	73	20210303_0718-1617_TOP_0019.mp4	16896	193.40794	20210303_0718-1617_TOP_0019.mp4	27685	196.40788	1
20210308_0718-1617	18	170	20210303_0718-1617_TOP_0020.mp4	13419	202.82874	20210303_0718-1617_TOP_0020.mp4	24208	205.82868	1
20210308_0718-1617	19	206	20210303_0718-1617_TOP_0021.mp4	10038	212.37911	20210303_0718-1617_TOP_0021.mp4	20827	215.37905	1
20210308_0718-1617	20	158	20210303_0718-1617_TOP_0022.mp4	14532	224.22094	20210303_0718-1617_TOP_0022.mp4	25321	227.22088	1
20210308_0718-1617	21	120	20210303_0718-1617_TOP_0023.mp4	16721	235.41268	20210303_0718-1617_TOP_0023.mp4	27510	238.41262	1
20210308_0718-1617	22	232	20210303_0718-1617_TOP_0024.mp4	11617	244.60241	20210303_0718-1617_TOP_0024.mp4	22406	247.60236	1
20210308_0718-1617	23	247	20210303_0718-1617_TOP_0025.mp4	12316	255.36900	20210303_0718-1617_TOP_0025.mp4	23105	258.36894	1
20210308_0718-1617	24	133	20210303_0718-1617_TOP_0026.mp4	7696	264.54956	20210303_0718-1617_TOP_0026.mp4	18485	267.54950	1
20210308_0718-1617	25	106	20210303_0718-1617_TOP_0027.mp4	21978	278.96229	20210303_0718-1617_TOP_0027.mp4	32767	281.96224	1
20210308_0718-1617	26	219	20210303_0718-1617_TOP_0028.mp4	16632	287.96935	20210303_0718-1617_TOP_0028.mp4	27421	290.96929	1
20210308_0718-1617	27	152	20210303_0718-1617_TOP_0029.mp4	17087	298.50682	20210303_0718-1617_TOP_0029.mp4	27876	301.50676	1
20210308_0718-1617	28	236	20210303_0718-1617_TOP_0030.mp4	29388	312.36316	20210303_0718-1617_TOP_0031.mp4	2517	315.36310	1
20210308_0718-1617	29	184	20210303_0718-1617_TOP_0032.mp4	5833	326.76422	20210303_0718-1617_TOP_0032.mp4	16622	329.76416	1
20210308_0718-1617	30	198	20210303_0718-1617_TOP_0033.mp4	24001	342.26192	20210303_0718-1617_TOP_0033.mp4	34790	345.26186	1
20210308_0718-1617	31	125	20210303_0718-1617_TOP_0034.mp4	30496	354.63678	20210303_0718-1617_TOP_0035.mp4	3235	357.63672	1
20210308_0718-1617	32	137	20210303_0718-1617_TOP_0035.mp4	28939	364.78386	20210303_0718-1617_TOP_0036.mp4	1562	367.78381	1
20210308_0718-1617	33	213	20210303_0718-1617_TOP_0036.mp4	37361	377.73792	20210303_0718-1617_TOP_0037.mp4	10071	380.73786	1
20210308_0718-1617	34	244	20210303_0718-1617_TOP_0037.mp4	34499	387.53020	20210303_0718-1617_TOP_0038.mp4	7134	390.53014	1
20210308_0718-1617	35	128	20210303_0718-1617_TOP_0038.mp4	31999	397.44399	20210303_0718-1617_TOP_0039.mp4	4599	400.44393	1
20210308_0718-1617	36	185	20210303_0718-1617_TOP_0039.mp4	26241	406.46161	20210303_0718-1617_TOP_0039.mp4	37030	409.46155	1
20210308_0718-1617	37	203	20210303_0718-1617_TOP_0040.mp4	26244	417.13477	20210303_0718-1617_TOP_0040.mp4	37033	420.13472	1
20210308_0718-1617	38	111	20210303_0718-1617_TOP_0041.mp4	28136	428.26005	20210303_0718-1617_TOP_0042.mp4	947	431.26000	1
20210308_0718-1617	39	154	20210303_0718-1617_TOP_0042.mp4	32685	440.08492	20210303_0718-1617_TOP_0043.mp4	5581	443.08486	1
20210308_0718-1617	40	177	20210303_0718-1617_TOP_0044.mp4	4413	453.33622	20210303_0718-1617_TOP_0044.mp4	15202	456.33616	1
20210308_0718-1617	41	150	20210303_0718-1617_TOP_0044.mp4	37361	462.49759	20210303_0718-1617_TOP_0045.mp4	10335	465.49753	1
20210308_0718-1617	42	245	20210303_0718-1617_TOP_0046.mp4	4672	474.48707	20210303_0718-1617_TOP_0046.mp4	15461	477.48701	1
20210308_0718-1617	43	112	20210303_0718-1617_TOP_0046.mp4	36083	483.22107	20210303_0718-1617_TOP_0047.mp4	8890	486.22101	1
20210308_0718-1617	44	225	20210303_0718-1617_TOP_0047.mp4	29828	492.04294	20210303_0718-1617_TOP_0048.mp4	2609	495.04288	1
20210308_0718-1617	45	238	20210303_0718-1617_TOP_0048.mp4	29397	502.49143	20210303_0718-1617_TOP_0049.mp4	2354	505.49138	1
20210308_0718-1617	46	209	20210303_0718-1617_TOP_0050.mp4	1598	515.76664	20210303_0718-1617_TOP_0050.mp4	12387	518.76658	1
20210308_0718-1617	47	130	20210303_0718-1617_TOP_0051.mp4	6628	527.75528	20210303_0718-1617_TOP_0051.mp4	17417	530.75522	1
20210308_0718-1617	48	161	20210303_0718-1617_TOP_0052.mp4	4273	537.70995	20210303_0718-1617_TOP_0052.mp4	15062	540.70989	1
20210308_0718-1617	49	194	20210303_0718-1617_TOP_0052.mp4	35408	546.36721	20210303_0718-1617_TOP_0053.mp4	8034	549.36715	1
20210304_0650-0915	0	242	20210304_0650-0915_TOP_0001_0001.mp4	62149	17.28087	20210304_0650-0915_TOP_0002_0001.mp4	1010	20.28082	1
20210304_0650-0915	1	116	20210304_0650-0915_TOP_0002_0001.mp4	24530	26.82068	20210304_0650-0915_TOP_0002_0001.mp4	35319	29.82062	1
20210304_0650-0915	2	140	20210304_0650-0915_TOP_0002_0001.mp4	66152	38.39391	20210304_0650-0915_TOP_0003_0001.mp4	5013	41.39385	1
20210304_0650-0915	3	103	20210304_0650-0915_TOP_0003_0001.mp4	37096	50.31471	20210304_0650-0915_TOP_0003_0001.mp4	47885	53.31465	1
20210304_0650-0915	4	180	20210304_0650-0915_TOP_0004_0001.mp4	8704	62.42014	20210304_0650-0915_TOP_0004_0001.mp4	19493	65.42008	1
20210304_0650-0915	5	224	20210304_0650-0915_TOP_0004_0001.mp4	50732	74.10625	20210304_0650-0915_TOP_0004_0001.mp4	61521	77.10620	1
20210304_0650-0915	6	241	20210304_0650-0915_TOP_0005_0001.mp4	31830	88.85043	20210304_0650-0915_TOP_0005_0001.mp4	42619	91.85037	1
20210304_0650-0915	7	167	20210304_0650-0915_TOP_0006_0001.mp4	3043	100.84602	20210304_0650-0915_TOP_0006_0001.mp4	13832	103.84596	1
20210304_0650-0915	8	141	20210304_0650-0915_TOP_0006_0001.mp4	45332	112.60471	20210304_0650-0915_TOP_0006_0001.mp4	56121	115.60466	1
20210304_0650-0915	9	190	20210304_0650-0915_TOP_0007_0001.mp4	28860	128.02456	20210304_0650-0915_TOP_0007_0001.mp4	39649	131.02450	1
20210304_0708-1540	0	242	20210304_0708-1540_TOP_0007.mp4	2850	17.28226	20210304_0708-1540_TOP_0008.mp4	3799	20.28221	1
20210304_0708-1540	1	116	20210304_0708-1540_TOP_0010.mp4	7624	26.82624	20210304_0708-1540_TOP_0011.mp4	8558	29.82619	1
20210304_0708-1540	2	140	20210304_0708-1540_TOP_0014.mp4	9757	38.39030	20210304_0708-1540_TOP_0016.mp4	812	41.39024	1
20210304_0708-1540	3	103	20210304_0708-1540_TOP_0019.mp4	3366	50.31137	20210304_0708-1540_TOP_0020.mp4	4282	53.31131	1
20210304_0708-1540	4	180	20210304_0708-1540_TOP_0023.mp4	7362	62.41096	20210304_0708-1540_TOP_0024.mp4	8286	65.41090	1
20210304_0708-1540	5	224	20210304_0708-1540_TOP_0028.mp4	136	74.11293	20210304_0708-1540_TOP_0029.mp4	1072	77.11287	1
20210304_0708-1540	6	241	20210304_0708-1540_TOP_0033.mp4	3748	88.85599	20210304_0708-1540_TOP_0034.mp4	4652	91.85593	1
20210304_0708-1540	7	167	20210304_0708-1540_TOP_0037.mp4	7206	100.84964	20210304_0708-1540_TOP_0038.mp4	8142	103.84958	1
20210304_0708-1540	8	141	20210304_0708-1540_TOP_0041.mp4	9744	112.60861	20210304_0708-1540_TOP_0043.mp4	690	115.60855	1
20210304_0915-1540	0	227	20210304_0915-1540_TOP_0001_0001.mp4	41336	11.49370	20210304_0915-1540_TOP_0001_0001.mp4	52125	14.49365	1
20210304_0915-1540	1	175	20210304_0915-1540_TOP_0002_0001.mp4	9482	22.63650	20210304_0915-1540_TOP_0002_0001.mp4	20271	25.63644	1
20210304_0915-1540	2	196	20210304_0915-1540_TOP_0002_0001.mp4	45024	32.51915	20210304_0915-1540_TOP_0002_0001.mp4	55813	35.51909	1
20210304_0915-1540	3	35	20210304_0915-1540_TOP_0003_0001.mp4	8322	42.31394	20210304_0915-1540_TOP_0003_0001.mp4	19111	45.31388	1
20210304_0915-1540	4	17	20210304_0915-1540_TOP_0003_0001.mp4	38492	50.70287	20210304_0915-1540_TOP_0003_0001.mp4	49281	53.70282	1
20210304_0915-1540	5	8	20210304_0915-1540_TOP_0003_0001.mp4	69723	59.38683	20210304_0915-1540_TOP_0004_0001.mp4	8584	62.38677	1
20210304_0915-1540	6	25	20210304_0915-1540_TOP_0004_0001.mp4	28199	67.84083	20210304_0915-1540_TOP_0004_0001.mp4	38988	70.84077	1
20210304_0915-1540	7	36	20210304_0915-1540_TOP_0004_0001.mp4	60083	76.70635	20210304_0915-1540_TOP_0004_0001.mp4	70872	79.70629	1
20210304_0915-1540	8	45	20210304_0915-1540_TOP_0005_0001.mp4	18501	85.14423	20210304_0915-1540_TOP_0005_0001.mp4	29290	88.14417	1
20210304_0915-1540	9	16	20210304_0915-1540_TOP_0005_0001.mp4	45972	92.78269	20210304_0915-1540_TOP_0005_0001.mp4	56761	95.78263	1
20210304_0915-1540	10	3	20210304_0915-1540_TOP_0006_0001.mp4	9595	102.66784	20210304_0915-1540_TOP_0006_0001.mp4	20384	105.66778	1
20210304_0915-1540	11	39	20210304_0915-1540_TOP_0006_0001.mp4	38899	110.81598	20210304_0915-1540_TOP_0006_0001.mp4	49688	113.81592	1
20210304_0915-1540	12	30	20210304_0915-1540_TOP_0006_0001.mp4	71633	119.91785	20210304_0915-1540_TOP_0007_0001.mp4	10494	122.91780	1
20210304_0915-1540	13	11	20210304_0915-1540_TOP_0007_0001.mp4	29193	128.11716	20210304_0915-1540_TOP_0007_0001.mp4	39982	131.11710	1
20210304_0915-1540	14	47	20210304_0915-1540_TOP_0007_0001.mp4	64171	137.84298	20210304_0915-1540_TOP_0008_0001.mp4	3031	140.84292	1
20210304_0915-1540	15	32	20210304_0915-1540_TOP_0008_0001.mp4	22380	146.22302	20210304_0915-1540_TOP_0008_0001.mp4	33169	149.22296	1
20210304_0915-1540	16	5	20210304_0915-1540_TOP_0008_0001.mp4	50456	154.02971	20210304_0915-1540_TOP_0008_0001.mp4	61245	157.02965	1
20210304_0915-1540	17	18	20210304_0915-1540_TOP_0009_0001.mp4	14267	163.96714	20210304_0915-1540_TOP_0009_0001.mp4	25056	166.96708	1
20210304_0915-1540	18	44	20210304_0915-1540_TOP_0009_0001.mp4	46313	172.87770	20210304_0915-1540_TOP_0009_0001.mp4	57102	175.87765	1
20210304_0915-1540	19	7	20210304_0915-1540_TOP_0010_0001.mp4	11262	183.13156	20210304_0915-1540_TOP_0010_0001.mp4	22051	186.13150	1
20210304_0915-1540	20	21	20210304_0915-1540_TOP_0010_0001.mp4	49771	193.83920	20210304_0915-1540_TOP_0010_0001.mp4	60560	196.83914	1
20210304_0915-1540	21	234	20210304_0915-1540_TOP_0011_0001.mp4	16786	204.66752	20210304_0915-1540_TOP_0011_0001.mp4	27575	207.66746	1
20210304_0915-1540	22	210	20210304_0915-1540_TOP_0011_0001.mp4	63028	217.52536	20210304_0915-1540_TOP_0012_0001.mp4	1889	220.52531	1
20210304_0915-1540	23	191	20210304_0915-1540_TOP_0012_0001.mp4	29900	228.31392	20210304_0915-1540_TOP_0012_0001.mp4	40689	231.31386	1
20210304_0915-1540	24	34	20210304_0915-1540_TOP_0013_0001.mp4	6504	241.80851	20210304_0915-1540_TOP_0013_0001.mp4	17293	244.80845	1
20210304_0915-1540	25	2	20210304_0915-1540_TOP_0013_0001.mp4	40156	251.16564	20210304_0915-1540_TOP_0013_0001.mp4	50945	254.16558	1
20210304_0915-1540	26	42	20210304_0915-1540_TOP_0013_0001.mp4	70882	259.70917	20210304_0915-1540_TOP_0014_0001.mp4	9743	262.70911	1
20210304_0915-1540	27	14	20210304_0915-1540_TOP_0014_0001.mp4	34160	269.49840	20210304_0915-1540_TOP_0014_0001.mp4	44949	272.49834	1
20210304_0915-1540	28	10	20210304_0915-1540_TOP_0014_0001.mp4	62536	277.38850	20210304_0915-1540_TOP_0015_0001.mp4	1397	280.38844	1
20210304_0915-1540	29	22	20210304_0915-1540_TOP_0015_0001.mp4	27538	287.65709	20210304_0915-1540_TOP_0015_0001.mp4	38327	290.65703	1
20210304_0915-1540	30	15	20210304_0915-1540_TOP_0015_0001.mp4	67780	298.84660	20210304_0915-1540_TOP_0016_0001.mp4	6641	301.84655	1
20210304_0915-1540	31	43	20210304_0915-1540_TOP_0016_0001.mp4	25722	307.15212	20210304_0915-1540_TOP_0016_0001.mp4	36511	310.15206	1
20210304_0915-1540	32	27	20210304_0915-1540_TOP_0016_0001.mp4	55903	315.54412	20210304_0915-1540_TOP_0016_0001.mp4	66692	318.54406	1
20210304_0915-1540	33	13	20210304_0915-1540_TOP_0017_0001.mp4	17216	324.78696	20210304_0915-1540_TOP_0017_0001.mp4	28005	327.78690	1
20210304_0915-1540	34	9	20210304_0915-1540_TOP_0017_0001.mp4	45907	332.76465	20210304_0915-1540_TOP_0017_0001.mp4	56696	335.76460	1
20210304_0915-1540	35	41	20210304_0915-1540_TOP_0018_0001.mp4	8918	342.47964	20210304_0915-1540_TOP_0018_0001.mp4	19707	345.47958	1
20210304_0915-1540	36	1	20210304_0915-1540_TOP_0018_0001.mp4	37394	350.39755	20210304_0915-1540_TOP_0018_0001.mp4	48183	353.39749	1
20210304_0915-1540	37	33	20210304_0915-1540_TOP_0019_0001.mp4	19	360.00520	20210304_0915-1540_TOP_0019_0001.mp4	10808	363.00514	1
20210304_0915-1540	38	6	20210304_0915-1540_TOP_0019_0001.mp4	32108	368.92773	20210304_0915-1540_TOP_0019_0001.mp4	42897	371.92767	1
20210304_0915-1540	39	23	20210304_0915-1540_TOP_0019_0001.mp4	63242	377.58471	20210304_0915-1540_TOP_0020_0001.mp4	2103	380.58465	1
